"Wind_direction","Humidity","Pressure ","Temperature"
"286.5","45.3","876.6","-6.8"
"295.3","46","876.5","-6.9"
"299.6","46.1","876.4","-7.1"
"296.3","46","876.2","-7.2"
"300.2","46.1","876.1","-7.3"
"290.8","46.2","875.9","-7.3"
"302.4","47.1","875.8","-7.5"
"297.4","47.6","875.6","-7.5"
"296.8","47.2","875.4","-7.5"
"293.3","47.8","875.3","-7.5"
"289.9","48.6","875.1","-7.6"
"292.1","48.5","874.9","-7.6"
"295","49","874.7","-7.7"
"301.5","49.7","874.6","-7.9"
"297.1","49.5","874.4","-8"
"300.5","49.3","874.2","-8.1"
"296.2","49","874","-8.1"
"298.6","48.4","873.8","-8.1"
"298.5","48.4","873.6","-8.2"
"297.2","47.6","873.4","-8.2"
"301.1","47.6","873.6","-8.2"
"298.3","46.4","874.4","-8.1"
"295.1","46","876.3","-8"
"292.8","45.3","879.8","-7.8"
"296.1","44.5","884.4","-7.7"
"294.4","43.8","888.2","-7.5"
"291.5","43.9","891.6","-7.3"
"294","43.7","894.4","-7.2"
"298.3","43.8","896.6","-6.9"
"295.6","43.1","898.4","-6.7"
"289.9","42","900.6","-6.3"
"302.3","41.5","903","-6.4"
"297.8","41","906.5","-6.1"
"291.3","40","911.9","-5.9"
"289.7","40.9","916.9","-5.6"
"294.7","41.2","938.4","-5.2"
"281.1","39.8","938.4","-5.2"
"284.2","38.2","938.1","-4.6"
"291","36.1","937.8","-4.4"
"287.2","36.4","937.9","-4.1"
"292.4","36.1","937.1","-3.8"
"284.3","34.5","936.9","-3.6"
"295.1","33.7","937.1","-3.3"
"296.5","34.3","936.6","-3.1"
"283.9","33.8","936.5","-3"
"290.6","32.8","934.6","-2.8"
"296.5","32","937.4","-2.5"
"288.4","32.5","935.8","-2"
"292.8","32.1","935.4","-1.9"
"285.6","33.5","933.1","-2.1"
"293.1","33.4","935.6","-2"
"289.6","32.4","934.8","-1.9"
"294.7","31.6","936","-1.8"
"292.5","30.9","935.2","-1.4"
"291","30.5","935.2","-1.5"
"289","29.7","933.9","-1.6"
"290","30","935.8","-1.6"
"289","30.5","927.6","-1.5"
"294.7","30.7","921.8","-1.5"
"291.5","31","921.7","-1.6"
"292.8","30.9","906.2","-1.7"
"299.2","31.5","899.2","-1.8"
"294.8","32.2","893.4","-2.1"
"293.8","31.6","891.2","-2.1"
"297","32.7","890.7","-2.4"
"295.3","33.2","890.2","-2.5"
"297.7","34.3","889.9","-2.8"
"294.4","33.3","889.5","-2.7"
"291.8","34.1","889.2","-2.9"
"295.5","34","889","-2.8"
"297.1","32.5","888.8","-2.5"
"296.3","33.7","888.5","-2.8"
"297.4","35.5","888.3","-3.4"
"297.4","36.3","888.1","-3.6"
"295.3","34.6","887.9","-2.8"
"298.9","35.6","887.7","-3"
"299.8","35.6","887.6","-2.9"
"298","36.2","887.4","-3"
"298.1","37","887.3","-3.2"
"301.1","37.7","887.1","-3.4"
"303.1","38.2","887","-3.5"
"305.4","40.2","886.7","-3.9"
"292.5","40.5","886.6","-3.8"
"297.1","40.6","886.5","-3.7"
"301.4","41.4","886.3","-4"
"295.8","40.2","886.2","-3.6"
"291.1","39.7","886.1","-3.2"
"295.9","39.3","886","-3"
"299.2","38.7","885.9","-2.8"
"298.2","38.4","885.8","-2.9"
"295.1","36.3","885.8","-2.5"
"292.5","35.4","885.6","-2.4"
"295.6","34.7","885.6","-2.3"
"296.3","34.7","885.6","-2.4"
"298.8","35.1","885.5","-2.5"
"294.1","34.3","885.5","-2.5"
"297.5","34.3","885.3","-2.8"
"290.4","33.5","885.2","-2.7"
"299","33.9","885.1","-2.9"
"293.8","34.8","885","-3"
"288.3","34.8","885","-3"
"294.4","34.7","884.8","-3"
"292","35.1","884.7","-3.2"
"293.7","35.2","884.5","-3.2"
"293.7","34.9","884.4","-3.2"
"293.9","35.3","884.4","-3.3"
"293.6","36.3","884.3","-3.6"
"288.2","35.7","884.1","-3.6"
"287.9","35.6","884","-3.6"
"288.8","36.1","883.9","-3.8"
"292.8","35.6","883.8","-3.7"
"292.6","36.1","883.7","-4"
"295.5","36.7","883.6","-4.1"
"288.1","36.2","883.4","-4.1"
"291.8","36.6","883.3","-4.2"
"294","37.1","883.1","-4.3"
"292.1","36.8","883","-4.3"
"299.8","36.5","883.1","-4.2"
"298.8","37.3","883.4","-4.3"
"291.7","36.5","885.7","-4.1"
"294.3","37.1","889","-3.9"
"291.6","37.6","892.4","-3.6"
"292.6","36.9","896.1","-3.4"
"291.6","35.8","900","-3.1"
"291.2","35","905.6","-2.6"
"296.8","32.8","931.2","-2.7"
"293.9","34","936.4","-2.3"
"295.8","34.2","933","-2"
"288","31.3","921.4","-1.5"
"296.8","31.5","921.1","-1.1"
"297.8","30.4","921.6","-1.2"
"290.5","28.2","920.8","-0.7"
"296.1","27.6","919.6","-0.3"
"289.9","27.1","920.1","-0.5"
"294.1","26.6","920.9","0"
"291.2","26.7","920.1","0.5"
"284.3","25.1","921.5","0.5"
"297.8","24.9","920","1.1"
"294.5","23.1","919.2","1.1"
"286.2","23","919.2","1.3"
"298.4","23.3","920.4","1.6"
"299.4","23.8","917.5","1.6"
"291.9","24.3","918.8","1.5"
"287.7","24.1","917.7","2.1"
"294.3","23.6","918.3","1.8"
"285.8","23.5","919.8","2.2"
"297.6","22.9","919.1","2.6"
"296.6","22.5","919.6","2.9"
"295.6","22.4","918.8","2.9"
"301.9","22.7","919.1","3.1"
"295.1","23.3","919","3.3"
"299.5","23.7","918.6","3.3"
"301.7","23.5","919.5","3.3"
"307.2","23.2","918.9","3.2"
"300.1","23.6","918.7","3.1"
"292.3","24.6","928.9","2.7"
"291.9","24.9","933","2.7"
"298","25.6","896.1","2.2"
"297","26","893.8","2.1"
"293.6","26.4","891.7","1.9"
"300.4","26.3","891","1.8"
"300.9","27","890.6","1.5"
"300.6","27.1","890.3","1.4"
"290.3","26.3","890","1.6"
"296.1","27","889.8","1.1"
"299","26.7","889.5","1.3"
"298.5","26.4","889.3","1.3"
"298.1","26.9","889.1","1"
"299.9","27.6","888.9","0.7"
"297.4","27.2","888.7","0.7"
"296.9","26.1","888.5","0.9"
"297.9","25.5","888.3","1"
"300.4","25.2","888.2","1"
"297.4","25.1","888","1.1"
"298.7","25.3","887.9","1"
"298.6","25.4","887.8","0.9"
"294.5","25.8","887.7","0.7"
"294","24.7","887.5","1.2"
"298.7","25.1","887.4","1"
"300.1","24.8","887.3","1.1"
"299.4","24.9","887.1","1"
"304.4","24.5","887","1"
"301.2","24.9","886.9","0.9"
"304.1","25.5","886.8","0.7"
"302.3","25.8","886.7","0.6"
"304","26.3","886.6","0.5"
"305.4","26.7","886.4","0.2"
"300.7","27","886.3","0.1"
"299.7","27.5","886.2","-0.1"
"300.7","27.6","886","0"
"303.6","26.4","885.9","0.5"
"300.1","28.6","885.8","-0.4"
"300.9","28","885.7","-0.1"
"302","28.6","885.6","-0.2"
"306.8","29.3","885.5","-0.4"
"306.5","30.4","885.3","-0.7"
"304.1","30.3","885.2","-0.6"
"302","30.5","885.1","-0.6"
"302.2","31.1","885","-0.6"
"301.3","31.3","884.9","-0.4"
"305.6","30.6","884.8","-0.1"
"304.9","33.4","884.7","-1"
"306.7","34","884.6","-1.1"
"304.5","34.6","884.5","-1.3"
"312.2","34.3","884.4","-1.3"
"304.2","34.8","884.3","-1.2"
"305.4","34.9","884.1","-1.3"
"300.4","32","884.1","-0.3"
"305.6","32.2","884","-0.4"
"312.5","33.6","884","-0.8"
"307.6","33.8","883.9","-0.9"
"307","33.5","883.7","-1"
"301.7","33.5","883.9","-1"
"290.6","31","884.7","-0.1"
"301.1","33.2","886.4","-0.9"
"305.7","32.9","888.6","-0.6"
"310.5","32.2","891.4","-0.4"
"286.7","33.4","894.6","-0.4"
"277.4","32.5","898","0"
"263.1","30.6","901.7","1.4"
"259.1","30","906.9","1.9"
"278.3","32","929.8","1.5"
"277.3","31.9","919","1.7"
"271.8","30.2","917.9","2.2"
"266.3","28","917.6","3"
"265","26.2","916.6","4"
"269.3","23.9","918.1","4.6"
"276.2","23.4","916.8","4.4"
"276.6","23.1","917","4.7"
"281.4","22.5","917","5"
"299.5","22.5","917","6.3"
"287.1","21.9","916.4","5.9"
"288","20.8","916.7","6.3"
"286.1","20","916.1","6.2"
"302.8","19.6","916.6","6.7"
"304","19.1","915.9","7.3"
"300.8","19.8","916.8","7.2"
"292.2","19.2","915.6","7.5"
"298.8","19.3","914.9","7.4"
"290.5","19","915.8","7.6"
"299.3","19","915.8","7.5"
"294.7","19.2","915.2","7.9"
"303.5","19.3","915.1","8"
"292.2","19.3","915.2","8.5"
"297.4","19.1","914.9","8.4"
"293.6","19","914.6","8.6"
"286.2","19.1","913.6","8.8"
"289","19.5","914.2","8.6"
"283.3","19","927.8","8.6"
"293.1","18.5","927.7","8.7"
"287.5","18.7","928","8.6"
"287.1","18.8","928.2","8.8"
"294.7","19.3","913.8","8.4"
"300.1","20.1","898","8.1"
"293.9","20.7","894","7.6"
"307.6","22","892.3","7.2"
"299.3","22.5","891.7","6.9"
"307.5","22.7","891.3","6.8"
"307.2","22.5","890.9","6.7"
"301","23.2","890.6","6.2"
"295.8","23.5","890.4","6.1"
"285.6","24.3","890.1","5.7"
"294","26.2","889.8","5.1"
"282.7","25.6","889.7","5.4"
"293.1","26.5","889.4","5.1"
"295.6","26.7","889.2","4.8"
"294.4","27.5","889","4.7"
"300.9","29.8","888.9","4.2"
"294.8","31.8","888.6","4"
"299.7","29.7","888.5","4.5"
"297.6","30.3","888.3","4.1"
"292.2","32.2","888.2","3.4"
"290.2","33.4","888","3"
"293.1","33.8","887.8","3"
"292","34.9","887.7","2.9"
"289.1","34.4","887.5","3.1"
"293.2","35.4","887.4","2.7"
"294.8","35.5","887.2","2.7"
"301","34.4","887.1","2.7"
"297.9","35.2","887","2.5"
"296.3","36.1","886.8","2.4"
"299.3","40.5","886.7","1.2"
"295.3","39.4","886.6","1.5"
"290.7","37.6","886.5","2.1"
"294.8","38.9","886.3","1.6"
"295","37.9","886.2","1.8"
"298.7","38.8","886.1","1.3"
"298.5","37","886","1.8"
"297.4","36.5","885.9","2.1"
"295.3","38","885.8","1.5"
"296.2","38.3","885.7","1.6"
"291.4","38.6","885.5","1.4"
"292.8","39.4","885.4","1.2"
"294.2","38.8","885.4","1.4"
"301.4","40.1","885.3","0.9"
"294.2","39.4","885.2","1.2"
"299.1","40.9","885.1","0.7"
"301.1","40.7","885","0.9"
"296.9","40.8","885","0.7"
"294.8","41","884.8","0.7"
"296.2","39.7","884.8","1.1"
"296.8","37.4","884.7","1.9"
"295.6","37.4","884.7","1.9"
"293","37.1","884.6","2"
"292.9","36.4","884.5","2.1"
"297.5","39.6","884.5","1.1"
"292.3","39.3","884.4","1.2"
"293.4","39.3","884.4","1.4"
"292.3","41.3","884.5","0.6"
"287.7","40.3","884.9","1.1"
"287","40.3","886.1","1.1"
"292.8","40.2","888","1.1"
"288.2","39.6","890.6","1.4"
"288.4","39.4","893.8","1.7"
"286.3","37.9","897.3","2.4"
"269.5","38.2","900.9","2.5"
"281.7","37.1","904.3","2.9"
"290.4","36.1","908.7","3.6"
"293.9","35.7","932","4.1"
"301.3","35.5","931.5","4.4"
"306.2","34.8","920","4.6"
"300.6","32.2","916.5","5.2"
"285.5","31.3","916.7","5.8"
"303.5","29.4","916.7","6.8"
"300.4","28.2","915.1","6.9"
"302.3","26.2","915.3","7.1"
"288.2","24.5","914.9","7.8"
"257","23","914.6","8.2"
"252.2","22.9","913.7","8.3"
"270.3","23.1","914.7","8.4"
"281","22.7","914.2","8.8"
"260.3","22.8","913.9","9.2"
"269.2","22.1","913.9","9.6"
"279.8","20.6","915.3","9.3"
"286.9","18.6","914.2","9.6"
"291.2","18.3","913.9","10.1"
"303.1","18.5","913.8","10.1"
"307.2","18","913","10.4"
"312.7","17.3","913.4","10.3"
"298.4","17.1","913","10.8"
"291.6","17.5","912.4","10.6"
"264.1","17.4","911.9","10.8"
"286.2","17.2","913.2","10.5"
"291.8","17.1","912.7","10.5"
"294.5","17.2","912.4","10.9"
"305.6","17.4","912.7","10.8"
"301.1","17.8","912.3","10.2"
"310.5","18.4","895","9.7"
"323.1","18.6","893.7","9.5"
"323.7","18.1","893.4","9.5"
"326.2","18.6","891.8","9.3"
"77.2","24.2","891.2","8.4"
"95.9","28.4","891.1","8.1"
"89.9","29.1","890.7","7.8"
"87.5","29.3","890.5","7.8"
"91.4","29.2","890.2","7.5"
"80.7","30.1","890.1","7"
"78.5","28.4","889.9","7.2"
"69.3","28.7","889.7","7"
"64.6","28","889.5","6.9"
"60","27.8","889.3","7"
"59.4","28.5","889.1","6.9"
"75.6","25.3","889","7.4"
"61","24","888.7","7.6"
"338.7","25","888.6","7.4"
"317.6","28.9","888.5","6.8"
"297.7","29.4","888.3","6.4"
"268","28.7","888.2","6.1"
"272.2","28.7","888","5.4"
"277.4","29.5","887.9","4.9"
"280.9","28.9","887.7","5.2"
"279.7","29.9","887.5","4.8"
"273.6","29.7","887.4","4.9"
"256.6","31.7","887.2","4.3"
"264.1","32.3","887.1","4.3"
"274.7","32.5","886.9","4.3"
"296.7","32.6","886.7","4.2"
"292","33.8","886.6","3.7"
"296.7","34.3","886.4","3.6"
"297.7","34.5","886.3","3.5"
"304.8","32.7","886.1","3.9"
"307.9","35.1","886","3"
"313","34.6","885.9","3"
"311.1","34.4","885.7","2.9"
"302.4","34.5","885.6","2.7"
"311.5","34.8","885.5","2.5"
"314.7","34.1","885.3","2.6"
"306.9","34.5","885.3","2.5"
"304.4","35.8","885.2","2.1"
"307.8","35.6","885","2"
"308.6","35.2","884.9","1.9"
"303.1","35.3","884.8","1.7"
"299.4","34.5","884.7","1.8"
"291.8","34.2","884.7","1.8"
"301.9","34.4","884.6","1.7"
"294.2","34.8","884.5","1.5"
"298.9","35","884.4","1.5"
"304.1","35","884.3","1.4"
"301.4","34.4","884.3","1.6"
"307.3","34.6","884.3","1.5"
"307.2","35","884.2","1.4"
"306.8","35.8","884.2","1.2"
"297.7","36","884.1","1.3"
"304.7","36.5","884","1.2"
"299.9","37","884.1","1.1"
"299.8","34.8","884.4","1.9"
"297.5","35.7","884.9","1.9"
"296.8","36.8","885.8","1.9"
"291.4","38.8","887.5","1.8"
"299.6","38","889.5","2.1"
"298.4","36.8","892.2","2.4"
"297.9","36.5","894.8","2.5"
"296.6","36.7","897.5","2.6"
"289.7","36.5","900.4","2.7"
"298.9","36.3","903.3","3"
"295.9","35.7","906.4","3"
"298.5","35.4","913.6","3.2"
"296.6","35.1","933.1","3.4"
"293","33.5","932.7","3.6"
"299.9","31.9","918.2","3.7"
"298.1","29.5","917","4"
"294.2","28.5","917.5","4.3"
"290.4","28.5","917.2","4.4"
"289.8","26.8","917.8","4.2"
"300.6","26.1","918.4","4.7"
"296","24.4","917.4","4.3"
"288.6","23","919.3","4.8"
"296.9","23.4","916.8","4.9"
"301.2","23.7","918.3","4.9"
"302.4","23.8","917.1","4.8"
"298.9","24","919","4.9"
"302.5","24","917.9","5.1"
"302.6","24.4","916.3","5.1"
"302.8","24.5","918.4","5.2"
"300.7","24.8","918.8","5.2"
"300.1","24.8","918.7","5.6"
"315.3","25.2","918.6","5.2"
"306.9","25.3","916.7","5.4"
"312","25.3","916.7","5.6"
"309.6","25.8","917.7","5.3"
"317.8","25.7","917.7","5.4"
"303.2","25.6","917.3","5.5"
"299.4","25.7","917.2","5.5"
"308.3","25.5","906.9","5.2"
"307.9","25.4","898.2","5.1"
"306.1","25.4","894.4","4.9"
"309","25.7","892.3","4.6"
"318","25.8","891.2","4.4"
"318.2","26.2","890.8","4.2"
"313.3","26.3","890.5","4.1"
"312.9","26.4","890.2","4.1"
"308.9","26.7","889.9","4"
"309.3","26.6","889.7","3.9"
"312.4","26.2","889.4","3.8"
"312.6","26.2","889.2","3.6"
"303.4","26.4","889","3.4"
"311.8","26.3","888.9","3.3"
"304.5","26.2","888.6","3.2"
"306.7","26.1","888.5","3.1"
"321.9","25.6","888.3","3.2"
"349.1","24.4","888.2","3.6"
"326.1","24.7","888","3.5"
"299.3","26.7","887.8","2.7"
"292.4","28.6","887.6","2.1"
"304.5","27.9","887.5","2.3"
"299.7","27","887.3","2.3"
"296.2","27.4","887.1","2.1"
"303","28.2","886.9","1.8"
"303.3","28.7","886.8","1.7"
"301.4","29.3","886.6","1.5"
"306","29.6","886.4","1.4"
"306.1","30.2","886.3","1.2"
"306.1","30.9","886","1"
"304.6","31.7","885.9","0.8"
"303.5","32.1","885.6","0.7"
"302.1","31.6","885.5","0.8"
"306.3","32.5","885.3","0.6"
"310","33.4","885.1","0.4"
"301.7","35","884.9","-0.2"
"310.5","34.7","884.7","-0.2"
"302.9","35.2","884.5","-0.3"
"307.4","36.1","884.4","-0.7"
"299.7","35.6","884.3","-0.7"
"305.8","35.8","884.1","-0.8"
"301.4","36.6","884","-1.1"
"308.3","36.4","883.8","-1.1"
"311","37.2","883.8","-1.3"
"312.2","37.8","883.6","-1.4"
"302.8","39.4","883.5","-1.8"
"304.1","41.4","883.4","-2.1"
"305.8","43.1","883.3","-2.1"
"305.7","45.7","883.2","-2.4"
"299.4","47","883.1","-2.5"
"297","47.7","883","-2.6"
"299.4","44.5","882.9","-2.6"
"297.3","41.4","882.8","-2.6"
"305.2","40.5","882.7","-3.1"
"306.1","39.2","882.6","-3.1"
"305.2","39.9","882.6","-3.4"
"306.9","39.9","882.3","-3.7"
"316.1","38.1","882.6","-3.4"
"323.5","37.9","883.2","-3.4"
"311","36.2","884.3","-3.2"
"319.3","34.5","886.5","-3.2"
"308.5","33.9","889.8","-3.2"
"311.4","31.1","894.8","-3"
"309.5","28.5","899.2","-2.6"
"301.7","25.5","904","-2.2"
"299.2","25.3","909","-2"
"292.2","23.5","915.5","-2"
"282.8","22.6","935.9","-1.7"
"284.4","20.1","935.7","-1.5"
"299.8","19.9","920.6","-1.1"
"299.6","20.1","920.6","-0.7"
"296.6","19.9","920.8","-0.9"
"292.6","19.6","920.8","-1.1"
"293.6","19.9","921","-0.8"
"294.7","19.3","920.2","-0.6"
"296.4","19.1","919.5","-0.1"
"296.8","19","928.4","-0.2"
"305.5","19.4","933.7","0.1"
"300.9","19.9","924","0.1"
"298.9","20.2","921.9","0.7"
"300.8","20.3","919.4","1.3"
"283.5","21.5","919","0.4"
"280.7","21.4","918.6","0.8"
"291.4","21.5","919.6","1.4"
"295.4","21.5","919.1","1.4"
"284.8","20.9","920.7","1.8"
"313","21.4","919.8","1.6"
"293.2","19.9","918.2","1.9"
"283.6","19.8","915.5","2.4"
"276.9","18.6","919.4","3.4"
"292","18.5","918.2","2.6"
"278.7","17.7","918.4","3.4"
"302.3","18.1","917.3","2.9"
"305.7","18.4","918.1","3.2"
"325.7","18.2","918.6","3.2"
"338.1","18.2","919","3.6"
"10.1","18.4","918.4","2.9"
"45.1","18.3","899.4","2.5"
"70.3","18.1","896","2.5"
"80.4","18.2","893","2.5"
"74.6","19.6","891.5","2"
"61.9","18.8","891","1.9"
"46.5","18.6","890.7","1.9"
"57.5","18","890.3","1.9"
"73","17.8","890","1.9"
"78.8","17.5","889.8","1.8"
"77.2","18","889.6","1.7"
"95.9","21.5","889.4","0.9"
"89.1","22.4","889.2","0.4"
"85.2","22.3","888.9","0.6"
"93.9","22.2","888.8","0.7"
"84.9","23.8","888.5","-0.1"
"74","25.5","888.3","-0.7"
"77.4","25.2","888.1","-0.6"
"81.8","25.1","887.8","-0.6"
"82.4","26.1","887.7","-0.9"
"76.1","26.5","887.4","-1"
"72.3","26.1","887.2","-0.7"
"67.8","26.2","887","-0.8"
"70.3","25.8","886.9","-0.7"
"68.5","26.1","886.7","-0.8"
"68.3","26","886.5","-0.8"
"68.3","26.4","886.3","-0.9"
"74.1","27.5","886.1","-1.2"
"79.9","28.8","885.9","-1.3"
"81.8","29.6","885.7","-1.5"
"82.7","30.2","885.5","-1.7"
"84.3","30.5","885.2","-1.7"
"82.5","31.3","885","-1.7"
"86.6","31.6","884.8","-1.8"
"82.1","32.3","884.6","-2.1"
"77.5","32.9","884.4","-2.2"
"74.5","33.3","884.2","-2.1"
"78.5","33.4","884","-1.9"
"73.8","33.6","883.8","-1.9"
"73.8","33.9","883.6","-2.1"
"73.4","33.4","883.4","-2"
"69.6","33.5","883.3","-2.1"
"76.1","34","883.3","-2.2"
"75.5","34.2","883.2","-2.3"
"71.9","34.5","883","-2.4"
"74.1","34.7","883","-2.5"
"80.2","34.7","882.9","-2.5"
"81.1","35.1","882.7","-2.7"
"87.8","35.3","882.8","-2.8"
"85.4","35.3","882.6","-2.7"
"84.1","35.2","882.6","-2.6"
"87.3","35.1","882.5","-2.7"
"88.5","35.2","882.5","-2.8"
"92.8","35.3","882.4","-2.8"
"98.1","36","882.3","-3.1"
"103.2","36.5","882.3","-3.2"
"103.6","37.3","882.2","-3.4"
"100","37.3","882.2","-3.4"
"103","37.7","882.4","-3.5"
"98.7","38.2","882.5","-3.5"
"100.3","38","882.7","-3.4"
"85.1","38.6","883","-3.3"
"80.9","39.2","883.3","-3.4"
"96.2","39.1","883.6","-3.3"
"94.5","40.2","884.1","-3.2"
"96.5","39.6","884.1","-3.1"
"94.7","39.6","884.6","-2.8"
"104.3","39.3","885.1","-2.5"
"89.9","40","886","-2.3"
"78.9","39.6","887.7","-2"
"97.5","38.3","888.1","-1.9"
"97.9","38.5","890.4","-1.7"
"106.8","38.7","889.5","-1.6"
"106.2","38.9","889.6","-1.8"
"92.5","38.9","888.2","-1.6"
"99.1","39.1","887.7","-1.6"
"86.4","39.6","887","-1.4"
"99.1","39","887.4","-1.5"
"97.1","39.5","886.4","-1.4"
"106.1","40.2","886.2","-1.4"
"105.7","40.3","885.4","-1.3"
"105.9","40.7","885.3","-1.5"
"117.8","41.2","885.2","-1.5"
"123.9","42.2","884.5","-1.5"
"129.6","42.8","884.8","-1.5"
"136","43.2","884.9","-1.5"
"119.7","43","884.7","-1.4"
"116.4","42.5","884.2","-1.4"
"120.1","42.1","884.4","-1.3"
"100","42.4","884.2","-1.5"
"105.2","42.4","884.2","-1.3"
"112.4","44.3","883.9","-1.4"
"135.1","63","883.5","-2.2"
"124.4","72.2","883","-2.8"
"128.6","78","882.8","-3.1"
"117","80.5","882.8","-3.3"
"104.5","83.2","882.8","-3.4"
"99.5","85.6","882.5","-3.5"
"100.3","90.7","882.1","-3.7"
"97.9","89.4","881.9","-3.7"
"108.9","94.2","881.7","-3.9"
"114.2","99.3","881.7","-4.2"
"106.2","99.3","881.7","-4.2"
"116.7","99.3","881.5","-4.3"
"112.5","99.3","881.4","-4.3"
"102.8","99.3","881.4","-4.2"
"104.2","99.3","881.3","-4"
"21.6","88.9","881.2","-3.5"
"96.2","81.4","881.2","-3.3"
"108.4","88.4","881.1","-3.7"
"111.9","95.2","881.1","-4"
"155.3","80.9","881.1","-2.9"
"202.7","68.7","881.1","-2.3"
"247","72.3","881.1","-2.3"
"290.1","70.5","881.1","-2.4"
"309.1","69.7","881.1","-2.5"
"315","61.6","881.1","-2.1"
"314.2","56","881.1","-1.7"
"309.8","58.7","881.1","-2"
"304.9","66.4","881.1","-2.7"
"304.5","65.8","881","-2.5"
"303.9","65","881","-2.6"
"300.8","64","881","-2.4"
"299.6","62.8","880.9","-2.4"
"291.9","61.9","880.8","-2.3"
"296.2","57.6","880.9","-2.1"
"299.3","55.3","880.8","-2"
"299","54.9","880.8","-2.1"
"292.9","58.2","880.8","-2.5"
"292.7","59.1","880.8","-2.1"
"289.3","62.5","880.8","-2.1"
"294.1","63.3","880.7","-2"
"283.9","64.4","880.7","-1.9"
"286.1","65.5","880.6","-2.2"
"283.5","64.9","880.6","-2.5"
"295.8","66.9","880.5","-2.8"
"303.8","65.5","880.4","-2.4"
"296.2","61","880.4","-2.3"
"292.8","59.6","880.4","-2.2"
"292.2","61.7","880.4","-2.5"
"296.8","65.2","880.3","-3.1"
"294.3","62.4","880.2","-2.6"
"294.8","63","880.2","-2.7"
"299.6","63.2","880.1","-2.8"
"300.5","62","880","-2.7"
"301.9","60.1","880","-2.6"
"298.9","58.7","880","-2.3"
"298","60","880","-2.6"
"291.2","61","879.9","-2.8"
"295.5","63.7","879.9","-3.1"
"295.3","63","879.8","-3"
"291.7","66.3","879.7","-3.5"
"292.6","66.3","879.6","-2.8"
"295.9","68.2","879.6","-2.9"
"292","70.4","879.9","-3"
"288.2","69.6","880.3","-2.2"
"288","67.3","880.8","-1.8"
"290","70.2","882.1","-2.2"
"302.1","72.5","884.2","-2"
"292.1","71.8","886.3","-1.9"
"289.7","66.5","891.8","-1.3"
"282.6","64.1","894.2","-0.9"
"283.6","59.4","896.8","0"
"277.2","59.4","896.6","0.6"
"262.7","56","900.6","1.4"
"275.9","53.4","900.3","1.8"
"293.4","48.8","900.3","2.6"
"298.5","46.3","906.3","2.8"
"286.2","45","908","3.5"
"294.4","44.2","910.9","3.7"
"289.8","43.3","916.8","4.1"
"289.3","42.5","930.5","4.3"
"283.3","42.3","931.3","4.5"
"283.3","41","917.4","5.1"
"289.1","40.3","930.9","5.2"
"279.5","39","930.4","5.6"
"290.6","37.2","917.3","5.8"
"290","35.7","916.7","6.2"
"282.4","35.1","917.6","6.7"
"288.1","35.2","916.8","6.7"
"289.1","33.9","917","7.1"
"290.3","33.8","915.9","6.9"
"290","31.1","916.8","7.7"
"288.2","28.6","916.3","7.9"
"286.1","28","914.7","7.8"
"276.9","29.5","915.2","7.5"
"281.8","26.8","915.3","8.2"
"280.6","25.8","915","7.7"
"287.3","26.3","914.6","8"
"288.4","26.1","915.3","8.1"
"291.2","26.5","915.1","7.5"
"281.8","26.9","915","7.5"
"291.2","25.7","915.2","7.3"
"291.5","25.2","900","7.2"
"292.2","26.9","896","6.8"
"290.8","28.2","893.7","6.5"
"299","29.3","892.6","6.1"
"291.7","30.2","892","6"
"301.6","30.6","891.8","5.7"
"304.4","30.8","891.5","5.5"
"307.3","30.5","891.2","5.3"
"315.2","32.6","890.9","5.1"
"316.7","36.3","890.7","4.7"
"322","38.3","890.5","4.7"
"316.7","39.6","890.2","4.6"
"316.8","39.3","890.1","4.9"
"309.1","39","889.9","4.9"
"323.4","39.7","889.7","5"
"326.8","39.9","889.6","5"
"324.1","40.6","889.4","4.8"
"318.9","40.7","889.3","4.7"
"333.7","39.7","889.1","4.8"
"339","39.9","889","4.5"
"343.1","34.8","888.9","4.9"
"307.4","41.1","888.7","3.6"
"335.1","41.1","888.6","3.4"
"341.7","36.2","888.5","4.3"
"337.2","35.5","888.3","4.1"
"341.1","35.8","888.2","3.8"
"336.7","35.3","888.1","3.7"
"333.9","36.8","888","3.4"
"330.5","37.3","887.9","3.1"
"326.4","37.1","887.7","2.8"
"327","36.9","887.6","2.8"
"328.8","34.7","887.5","3.1"
"316.4","36.5","887.4","2.8"
"322.2","36.9","887.2","2.8"
"318.4","36.1","887.1","2.7"
"313","35.2","887","2.7"
"300.3","37.3","887","2.3"
"258.2","40.9","886.8","1.9"
"273.5","44.2","886.7","1.6"
"299.7","42.3","886.6","1.5"
"290.6","39.8","886.4","1.9"
"304.1","39.4","886.5","1.6"
"280.4","43.6","886.3","1.1"
"253.1","44.2","886.2","0.9"
"257.1","43.4","886.1","0.8"
"280.3","42.8","886","0.9"
"252.5","41.5","885.9","0.9"
"268.9","42.3","885.8","0.6"
"269.9","42.1","885.6","0.7"
"258.8","41.3","885.6","0.6"
"257.8","41.2","885.5","0.5"
"265.5","40.8","885.4","0.5"
"266.7","41.1","885.3","0.4"
"273.7","40.3","885.2","0.3"
"278.9","40.1","885.1","0.2"
"285.4","40.1","884.8","0.1"
"287.2","40","884.9","-0.1"
"267.6","38.7","885","0"
"288.7","37.7","885.5","0.1"
